timestamp,strategy,account,action,side,contracts,signal_price,fill_price,slippage_pts,sl_price,tp_price,exit_reason,exit_price,pnl_per_contract,pnl_total,bars_held,daily_pnl,monthly_pnl
2021-09-08 10:50:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15565.00,15565.00,0.00,15580.00,15465.00,SL,15580.00,-30.00,-30.00,0,67.00,17.50
2021-09-08 11:00:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15550.50,15550.25,0.25,15565.25,15450.25,,,,,,,
2021-09-08 11:00:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15550.50,15550.25,0.25,15565.25,15450.25,SL,15565.25,-30.00,-30.00,0,37.00,-12.50
2021-09-08 11:45:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15555.00,15555.00,0.00,15570.00,15455.00,,,,,,,
2021-09-08 11:46:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15555.00,15555.00,0.00,15570.00,15455.00,SL,15570.00,-30.00,-30.00,0,7.00,-42.50
2021-09-08 12:00:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15542.00,15542.25,0.25,15557.25,15442.25,,,,,,,
2021-09-08 12:01:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15542.00,15542.25,0.25,15557.25,15442.25,SL,15557.25,-30.00,-30.00,0,-23.00,-72.50
2021-09-08 16:00:00,ENSEMBLE,BACKTEST,Entry,Buy,1,15622.75,15622.75,0.00,15607.75,15722.75,,,,,,,
2021-09-08 16:00:00,ENSEMBLE,BACKTEST,Exit,Buy,1,15622.75,15622.75,0.00,15607.75,15722.75,MaxHold,15614.25,-17.00,-17.00,0,-40.00,-89.50
2021-09-09 09:45:00,ENSEMBLE,BACKTEST,Entry,Buy,1,15670.25,15670.25,0.00,15655.25,15770.25,,,,,,,
2021-09-09 09:47:00,ENSEMBLE,BACKTEST,Exit,Buy,1,15670.25,15670.25,0.00,15655.25,15770.25,SL,15655.25,-30.00,-30.00,0,-30.00,-119.50
2021-09-09 11:30:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15614.75,15614.50,0.25,15629.50,15514.50,,,,,,,
2021-09-09 11:40:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15614.75,15614.50,0.25,15629.50,15514.50,SL,15629.50,-30.00,-30.00,0,-60.00,-149.50
2021-09-09 13:30:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15584.50,15584.75,0.25,15599.75,15484.75,,,,,,,
2021-09-09 13:30:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15584.50,15584.75,0.25,15599.75,15484.75,MaxHold,15572.00,25.50,25.50,0,-34.50,-124.00
2021-09-09 13:45:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15572.00,15572.00,0.00,15587.00,15472.00,,,,,,,
2021-09-09 13:55:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15572.00,15572.00,0.00,15587.00,15472.00,SL,15587.00,-30.00,-30.00,0,-64.50,-154.00
2021-09-10 09:45:00,ENSEMBLE,BACKTEST,Entry,Buy,1,15654.50,15654.75,0.25,15639.75,15754.75,,,,,,,
2021-09-10 09:45:00,ENSEMBLE,BACKTEST,Exit,Buy,1,15654.50,15654.75,0.25,15639.75,15754.75,MaxHold,15655.75,2.00,2.00,0,2.00,-152.00
2021-09-10 10:45:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15576.50,15576.00,0.50,15591.00,15476.00,,,,,,,
2021-09-10 10:53:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15576.50,15576.00,0.50,15591.00,15476.00,SL,15591.00,-30.00,-30.00,0,-28.00,-182.00
2021-09-10 11:30:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15543.50,15543.00,0.50,15558.00,15443.00,,,,,,,
2021-09-10 11:32:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15543.50,15543.00,0.50,15558.00,15443.00,SL,15558.00,-30.00,-30.00,0,-58.00,-212.00
2021-09-10 15:15:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15508.25,15508.25,0.00,15523.25,15408.25,,,,,,,
2021-09-10 15:15:00,ENSEMBLE,BACKTEST,Exit,Sell,1,15508.25,15508.25,0.00,15523.25,15408.25,MaxHold,15482.50,51.50,51.50,0,-6.50,-160.50
2021-09-10 15:30:00,ENSEMBLE,BACKTEST,Entry,Sell,1,15482.50,15482.25,0.25,15497.25,15382.25,,,,,,,
