date,trade_num,entry_time,exit_time,direction,contracts,entry_px,exit_px,net_pnl,reason
2021-02-26,3,2021-02-26 11:00:00-05:00,2021-02-26 11:15:00-05:00,SHORT,5,12957.0,12957.5,-23.9,break_even
2021-02-26,4,2021-02-26 12:30:00-05:00,2021-02-26 12:45:00-05:00,SHORT,5,13045.75,13046.25,-23.9,break_even
2021-02-26,5,2021-02-26 14:00:00-05:00,2021-02-26 14:15:00-05:00,LONG,5,12956.0,12955.5,-23.9,break_even
2021-02-26,6,2021-02-26 15:30:00-05:00,2021-02-26 15:45:00-05:00,LONG,5,12962.75,13012.25,476.1,stop_loss
2021-02-26,7,2021-02-26 16:00:00-05:00,2021-02-26 16:30:00-05:00,LONG,5,12894.75,12894.25,-23.9,break_even
2021-03-01,1,2021-03-01 09:45:00-05:00,2021-03-01 10:00:00-05:00,SHORT,5,13079.25,13079.75,-23.9,break_even
2021-03-01,2,2021-03-01 11:15:00-05:00,2021-03-01 11:30:00-05:00,SHORT,5,13194.25,13194.75,-23.9,break_even
2021-03-01,3,2021-03-01 12:45:00-05:00,2021-03-01 13:30:00-05:00,SHORT,5,13218.75,13219.25,-23.9,break_even
2021-03-01,4,2021-03-01 14:15:00-05:00,2021-03-01 14:30:00-05:00,SHORT,5,13243.5,13244.0,-23.9,break_even
2021-03-01,5,2021-03-01 16:00:00-05:00,2021-03-01 16:30:00-05:00,SHORT,5,13273.75,13274.25,-23.9,break_even
2021-03-02,1,2021-03-02 09:45:00-05:00,2021-03-02 10:00:00-05:00,LONG,5,13228.25,13227.75,-23.9,break_even
2021-03-02,2,2021-03-02 11:15:00-05:00,2021-03-02 11:30:00-05:00,LONG,5,13163.75,13163.25,-23.9,break_even
2021-03-02,3,2021-03-02 12:45:00-05:00,2021-03-02 13:00:00-05:00,SHORT,5,13187.5,13188.0,-23.9,break_even
2021-03-02,4,2021-03-02 14:15:00-05:00,2021-03-02 14:30:00-05:00,LONG,5,13151.5,13151.0,-23.9,break_even
2021-03-02,5,2021-03-02 15:45:00-05:00,2021-03-02 16:00:00-05:00,LONG,5,13102.75,13102.25,-23.9,break_even
2021-03-03,1,2021-03-03 09:45:00-05:00,2021-03-03 10:00:00-05:00,LONG,5,12950.5,12950.0,-23.9,break_even
2021-03-03,2,2021-03-03 11:30:00-05:00,2021-03-03 12:15:00-05:00,SHORT,5,12961.25,12861.75,976.1,take_profit
2021-03-03,3,2021-03-03 12:30:00-05:00,2021-03-03 12:45:00-05:00,LONG,5,12861.75,12861.25,-23.9,break_even
2021-03-03,4,2021-03-03 14:00:00-05:00,2021-03-03 14:15:00-05:00,LONG,5,12771.25,12770.75,-23.9,break_even
2021-03-03,5,2021-03-03 15:30:00-05:00,2021-03-03 15:45:00-05:00,LONG,5,12717.75,12732.25,126.1,stop_loss
2021-03-03,6,2021-03-03 16:00:00-05:00,2021-03-03 16:30:00-05:00,LONG,5,12681.5,12681.0,-23.9,break_even
2021-03-04,1,2021-03-04 10:00:00-05:00,2021-03-04 10:15:00-05:00,LONG,5,12590.5,12590.0,-23.9,break_even
2021-03-04,2,2021-03-04 11:45:00-05:00,2021-03-04 12:00:00-05:00,SHORT,5,12782.25,12782.75,-23.9,break_even
2021-03-04,3,2021-03-04 13:15:00-05:00,2021-03-04 13:30:00-05:00,LONG,5,12432.0,12461.5,276.1,stop_loss
2021-03-04,4,2021-03-04 13:45:00-05:00,2021-03-04 14:00:00-05:00,LONG,5,12432.75,12432.25,-23.9,break_even
2021-03-05,1,2021-03-05 09:45:00-05:00,2021-03-05 10:00:00-05:00,SHORT,5,12493.0,12493.5,-23.9,break_even
2021-03-05,2,2021-03-05 11:15:00-05:00,2021-03-05 11:30:00-05:00,LONG,5,12265.75,12295.25,276.1,stop_loss
2021-03-05,3,2021-03-05 12:30:00-05:00,2021-03-05 12:45:00-05:00,SHORT,5,12451.0,12451.5,-23.9,break_even
2021-03-05,4,2021-03-05 14:00:00-05:00,2021-03-05 14:15:00-05:00,SHORT,5,12586.75,12587.25,-23.9,break_even
2021-03-05,5,2021-03-05 15:30:00-05:00,2021-03-05 15:45:00-05:00,SHORT,5,12655.5,12656.0,-23.9,break_even
2021-03-08,1,2021-03-08 09:45:00-05:00,2021-03-08 10:00:00-05:00,SHORT,5,12676.0,12576.5,976.1,take_profit
2021-03-08,2,2021-03-08 10:30:00-05:00,2021-03-08 10:45:00-05:00,SHORT,5,12683.75,12684.25,-23.9,break_even
2021-03-08,3,2021-03-08 12:00:00-05:00,2021-03-08 12:15:00-05:00,LONG,5,12509.0,12538.5,276.1,stop_loss
2021-03-08,4,2021-03-08 13:00:00-05:00,2021-03-08 13:30:00-05:00,LONG,5,12524.5,12539.0,126.1,stop_loss
2021-03-08,5,2021-03-08 13:45:00-05:00,2021-03-08 14:00:00-05:00,LONG,5,12490.0,12489.5,-23.9,break_even
2021-03-08,6,2021-03-08 15:15:00-05:00,2021-03-08 15:30:00-05:00,LONG,5,12372.25,12371.75,-23.9,break_even
2021-03-09,1,2021-03-09 09:45:00-05:00,2021-03-09 10:00:00-05:00,SHORT,5,12602.25,12602.75,-23.9,break_even
2021-03-09,2,2021-03-09 11:15:00-05:00,2021-03-09 11:30:00-05:00,SHORT,5,12718.75,12719.25,-23.9,break_even
2021-03-09,3,2021-03-09 12:45:00-05:00,2021-03-09 13:00:00-05:00,SHORT,5,12787.0,12787.5,-23.9,break_even
2021-03-09,4,2021-03-09 14:15:00-05:00,2021-03-09 14:30:00-05:00,SHORT,5,12840.25,12840.75,-23.9,break_even
2021-03-09,5,2021-03-09 15:45:00-05:00,2021-03-09 16:00:00-05:00,LONG,5,12816.5,12816.0,-23.9,break_even
2021-03-10,1,2021-03-10 09:45:00-05:00,2021-03-10 10:00:00-05:00,SHORT,5,12912.5,12913.0,-23.9,break_even
2021-03-10,2,2021-03-10 11:45:00-05:00,2021-03-10 12:15:00-05:00,LONG,5,12773.5,12803.0,276.1,stop_loss
2021-03-10,3,2021-03-10 12:30:00-05:00,2021-03-10 12:45:00-05:00,LONG,5,12784.0,12813.5,276.1,stop_loss
2021-03-10,4,2021-03-10 13:45:00-05:00,2021-03-10 14:00:00-05:00,LONG,5,12755.0,12769.5,126.1,stop_loss
2021-03-10,5,2021-03-10 15:00:00-05:00,2021-03-10 16:30:00-05:00,SHORT,5,12815.0,12781.5,316.1,max_hold
2021-03-11,1,2021-03-11 09:45:00-05:00,2021-03-11 10:00:00-05:00,SHORT,5,12939.25,12939.75,-23.9,break_even
2021-03-11,2,2021-03-11 11:15:00-05:00,2021-03-11 11:30:00-05:00,SHORT,5,13043.75,13044.25,-23.9,break_even
2021-03-11,3,2021-03-11 12:45:00-05:00,2021-03-11 13:00:00-05:00,SHORT,5,13071.5,13072.0,-23.9,break_even
2021-03-11,4,2021-03-11 14:30:00-05:00,2021-03-11 14:45:00-05:00,SHORT,5,13083.5,13084.0,-23.9,break_even
2021-03-11,5,2021-03-11 16:00:00-05:00,2021-03-11 16:30:00-05:00,LONG,5,13047.5,13047.0,-23.9,break_even
2021-03-12,1,2021-03-12 09:45:00-05:00,2021-03-12 10:00:00-05:00,LONG,5,12852.5,12882.0,276.1,stop_loss
2021-03-12,2,2021-03-12 10:15:00-05:00,2021-03-12 10:30:00-05:00,LONG,5,12858.5,12858.0,-23.9,break_even
2021-03-12,3,2021-03-12 12:15:00-05:00,2021-03-12 12:30:00-05:00,SHORT,5,12890.75,12891.25,-23.9,break_even
2021-03-12,4,2021-03-12 13:45:00-05:00,2021-03-12 14:30:00-05:00,SHORT,5,12897.0,12897.5,-23.9,break_even
2021-03-12,5,2021-03-12 15:30:00-05:00,2021-03-12 15:45:00-05:00,SHORT,5,12907.75,12908.25,-23.9,break_even
2021-03-15,1,2021-03-15 10:00:00-04:00,2021-03-15 10:15:00-04:00,SHORT,5,12960.25,12960.75,-23.9,break_even
2021-03-15,2,2021-03-15 11:30:00-04:00,2021-03-15 11:45:00-04:00,LONG,5,12915.25,12914.75,-23.9,break_even
2021-03-15,3,2021-03-15 13:00:00-04:00,2021-03-15 13:15:00-04:00,SHORT,5,12960.0,12960.5,-23.9,break_even
2021-03-15,4,2021-03-15 14:30:00-04:00,2021-03-15 14:45:00-04:00,SHORT,5,13018.5,13019.0,-23.9,break_even
2021-03-15,5,2021-03-15 16:00:00-04:00,2021-03-15 16:30:00-04:00,SHORT,5,13076.25,13076.75,-23.9,break_even
2021-03-16,1,2021-03-16 09:45:00-04:00,2021-03-16 10:00:00-04:00,SHORT,5,13199.0,13199.5,-23.9,break_even
2021-03-16,2,2021-03-16 11:15:00-04:00,2021-03-16 11:30:00-04:00,SHORT,5,13274.25,13274.75,-23.9,break_even
2021-03-16,3,2021-03-16 13:45:00-04:00,2021-03-16 14:00:00-04:00,LONG,5,13184.75,13184.25,-23.9,break_even
2021-03-16,4,2021-03-16 15:45:00-04:00,2021-03-16 16:00:00-04:00,SHORT,5,13170.25,13170.75,-23.9,break_even
2021-03-17,1,2021-03-17 09:45:00-04:00,2021-03-17 10:00:00-04:00,LONG,5,13008.5,13038.0,276.1,stop_loss
2021-03-17,2,2021-03-17 10:15:00-04:00,2021-03-17 10:30:00-04:00,LONG,5,13056.25,13055.75,-23.9,break_even
2021-03-17,3,2021-03-17 11:45:00-04:00,2021-03-17 12:00:00-04:00,LONG,5,12972.5,12972.0,-23.9,break_even
2021-03-17,4,2021-03-17 13:30:00-04:00,2021-03-17 13:45:00-04:00,SHORT,5,13020.5,13021.0,-23.9,break_even
2021-03-17,5,2021-03-17 15:00:00-04:00,2021-03-17 15:15:00-04:00,SHORT,5,13247.5,13248.0,-23.9,break_even
2021-03-18,1,2021-03-18 09:45:00-04:00,2021-03-18 10:00:00-04:00,LONG,5,12982.75,12982.25,-23.9,break_even
2021-03-18,2,2021-03-18 11:15:00-04:00,2021-03-18 11:30:00-04:00,LONG,5,12969.0,12968.5,-23.9,break_even
2021-03-18,3,2021-03-18 12:45:00-04:00,2021-03-18 13:00:00-04:00,LONG,5,12967.75,12967.25,-23.9,break_even
2021-03-18,4,2021-03-18 14:15:00-04:00,2021-03-18 14:30:00-04:00,LONG,5,12949.0,12948.5,-23.9,break_even
2021-03-18,5,2021-03-18 15:45:00-04:00,2021-03-18 16:00:00-04:00,LONG,5,12814.25,12813.75,-23.9,break_even
2021-03-22,1,2021-03-22 09:45:00-04:00,2021-03-22 10:00:00-04:00,SHORT,5,12961.5,12962.0,-23.9,break_even
2021-03-22,2,2021-03-22 11:15:00-04:00,2021-03-22 11:30:00-04:00,SHORT,5,13069.25,13069.75,-23.9,break_even
2021-03-22,3,2021-03-22 12:45:00-04:00,2021-03-22 14:00:00-04:00,SHORT,5,13155.25,13140.5,128.6,max_hold
2021-03-22,4,2021-03-22 14:15:00-04:00,2021-03-22 14:30:00-04:00,SHORT,5,13139.25,13139.75,-23.9,break_even
2021-03-22,5,2021-03-22 15:45:00-04:00,2021-03-22 16:00:00-04:00,LONG,5,13089.5,13089.0,-23.9,break_even
2021-03-23,1,2021-03-23 09:45:00-04:00,2021-03-23 10:00:00-04:00,LONG,5,13079.75,13109.25,276.1,stop_loss
2021-03-23,2,2021-03-23 10:15:00-04:00,2021-03-23 10:45:00-04:00,SHORT,5,13122.0,13122.5,-23.9,break_even
2021-03-23,3,2021-03-23 12:15:00-04:00,2021-03-23 12:30:00-04:00,LONG,5,13085.25,13084.75,-23.9,break_even
2021-03-23,4,2021-03-23 13:45:00-04:00,2021-03-23 14:00:00-04:00,LONG,5,13082.75,13082.25,-23.9,break_even
2021-03-23,5,2021-03-23 15:15:00-04:00,2021-03-23 15:30:00-04:00,LONG,5,13025.25,13024.75,-23.9,break_even
2021-03-24,1,2021-03-24 09:45:00-04:00,2021-03-24 10:00:00-04:00,LONG,5,13010.25,13009.75,-23.9,break_even
2021-03-24,2,2021-03-24 11:15:00-04:00,2021-03-24 11:30:00-04:00,SHORT,5,13026.75,13027.25,-23.9,break_even
2021-03-24,3,2021-03-24 12:45:00-04:00,2021-03-24 13:00:00-04:00,LONG,5,12971.5,12971.0,-23.9,break_even
2021-03-24,4,2021-03-24 14:45:00-04:00,2021-03-24 15:00:00-04:00,LONG,5,12889.0,12888.5,-23.9,break_even
2021-03-24,5,2021-03-24 16:30:00-04:00,2021-03-25 09:30:00-04:00,LONG,5,12799.75,12799.25,-23.9,break_even
2021-03-25,1,2021-03-25 10:45:00-04:00,2021-03-25 11:00:00-04:00,LONG,5,12716.75,12716.25,-23.9,break_even
2021-03-25,2,2021-03-25 12:30:00-04:00,2021-03-25 12:45:00-04:00,SHORT,5,12767.0,12767.5,-23.9,break_even
2021-03-25,3,2021-03-25 14:00:00-04:00,2021-03-25 14:15:00-04:00,LONG,5,12702.5,12702.0,-23.9,break_even
2021-03-25,4,2021-03-25 15:30:00-04:00,2021-03-25 15:45:00-04:00,SHORT,5,12774.25,12774.75,-23.9,break_even
2021-03-26,1,2021-03-26 09:45:00-04:00,2021-03-26 10:00:00-04:00,SHORT,5,12792.25,12792.75,-23.9,break_even
2021-03-26,2,2021-03-26 11:15:00-04:00,2021-03-26 11:30:00-04:00,LONG,5,12791.25,12805.75,126.1,stop_loss
2021-03-26,3,2021-03-26 12:00:00-04:00,2021-03-26 12:15:00-04:00,SHORT,5,12838.25,12838.75,-23.9,break_even
2021-03-26,4,2021-03-26 13:30:00-04:00,2021-03-26 14:00:00-04:00,SHORT,5,12860.5,12761.0,976.1,take_profit
2021-03-26,5,2021-03-26 14:15:00-04:00,2021-03-26 14:30:00-04:00,LONG,5,12737.5,12737.0,-23.9,break_even
2021-03-26,6,2021-03-26 15:45:00-04:00,2021-03-26 16:00:00-04:00,SHORT,5,12868.5,12869.0,-23.9,break_even
2021-03-29,1,2021-03-29 10:00:00-04:00,2021-03-29 10:15:00-04:00,LONG,5,12855.25,12854.75,-23.9,break_even
2021-03-29,2,2021-03-29 12:00:00-04:00,2021-03-29 12:30:00-04:00,SHORT,5,12898.75,12899.25,-23.9,break_even
2021-03-29,3,2021-03-29 13:30:00-04:00,2021-03-29 13:45:00-04:00,SHORT,5,12962.5,12963.0,-23.9,break_even
2021-03-29,4,2021-03-29 15:00:00-04:00,2021-03-29 15:15:00-04:00,LONG,5,12905.5,12935.0,276.1,stop_loss
2021-03-29,5,2021-03-29 15:30:00-04:00,2021-03-29 15:45:00-04:00,SHORT,5,12955.75,12956.25,-23.9,break_even
2021-03-30,1,2021-03-30 09:45:00-04:00,2021-03-30 10:00:00-04:00,LONG,5,12822.75,12822.25,-23.9,break_even
2021-03-30,2,2021-03-30 11:45:00-04:00,2021-03-30 13:00:00-04:00,SHORT,5,12902.0,12848.5,516.1,max_hold
2021-03-30,3,2021-03-30 13:15:00-04:00,2021-03-30 13:30:00-04:00,LONG,5,12848.0,12862.5,126.1,stop_loss
2021-03-30,4,2021-03-30 14:30:00-04:00,2021-03-30 14:45:00-04:00,LONG,5,12850.5,12865.0,126.1,stop_loss
2021-03-30,5,2021-03-30 15:00:00-04:00,2021-03-30 15:15:00-04:00,SHORT,5,12893.25,12893.75,-23.9,break_even
2021-03-31,1,2021-03-31 09:45:00-04:00,2021-03-31 10:00:00-04:00,SHORT,5,13000.5,13001.0,-23.9,break_even
2021-03-31,2,2021-03-31 11:15:00-04:00,2021-03-31 11:30:00-04:00,SHORT,5,13106.5,13107.0,-23.9,break_even
2021-03-31,3,2021-03-31 12:45:00-04:00,2021-03-31 13:00:00-04:00,SHORT,5,13137.75,13138.25,-23.9,break_even
2021-03-31,4,2021-03-31 14:15:00-04:00,2021-03-31 14:30:00-04:00,LONG,5,13105.5,13105.0,-23.9,break_even
2021-03-31,5,2021-03-31 15:45:00-04:00,2021-03-31 16:00:00-04:00,LONG,5,13111.75,13111.25,-23.9,break_even
2021-04-01,1,2021-04-01 09:45:00-04:00,2021-04-01 10:00:00-04:00,SHORT,5,13280.5,13281.0,-23.9,break_even
2021-04-01,2,2021-04-01 11:30:00-04:00,2021-04-01 11:45:00-04:00,SHORT,5,13289.5,13290.0,-23.9,break_even
2021-04-01,3,2021-04-01 13:00:00-04:00,2021-04-01 14:15:00-04:00,SHORT,5,13296.25,13296.75,-23.9,break_even
2021-04-01,4,2021-04-01 14:30:00-04:00,2021-04-01 14:45:00-04:00,SHORT,5,13298.0,13298.5,-23.9,break_even
2021-04-01,5,2021-04-01 16:00:00-04:00,2021-04-01 16:30:00-04:00,SHORT,5,13313.75,13314.25,-23.9,break_even
2021-04-05,1,2021-04-05 09:45:00-04:00,2021-04-05 10:00:00-04:00,SHORT,5,13438.75,13439.25,-23.9,break_even
2021-04-05,2,2021-04-05 11:15:00-04:00,2021-04-05 11:30:00-04:00,SHORT,5,13523.5,13524.0,-23.9,break_even
2021-04-05,3,2021-04-05 12:45:00-04:00,2021-04-05 13:00:00-04:00,SHORT,5,13573.0,13573.5,-23.9,break_even
2021-04-05,4,2021-04-05 14:15:00-04:00,2021-04-05 14:30:00-04:00,SHORT,5,13603.25,13603.75,-23.9,break_even
2021-04-05,5,2021-04-05 15:45:00-04:00,2021-04-05 16:00:00-04:00,LONG,5,13577.25,13576.75,-23.9,break_even
2021-04-06,1,2021-04-06 10:00:00-04:00,2021-04-06 10:15:00-04:00,SHORT,5,13596.25,13596.75,-23.9,break_even
2021-04-06,2,2021-04-06 11:30:00-04:00,2021-04-06 11:45:00-04:00,SHORT,5,13632.0,13632.5,-23.9,break_even
2021-04-06,3,2021-04-06 13:15:00-04:00,2021-04-06 13:30:00-04:00,LONG,5,13588.25,13587.75,-23.9,break_even
2021-04-06,4,2021-04-06 14:45:00-04:00,2021-04-06 15:00:00-04:00,SHORT,5,13609.5,13610.0,-23.9,break_even
2021-04-06,5,2021-04-06 16:30:00-04:00,2021-04-07 09:30:00-04:00,LONG,5,13578.75,13578.25,-23.9,break_even
2021-04-07,1,2021-04-07 10:45:00-04:00,2021-04-07 11:00:00-04:00,SHORT,5,13610.25,13610.75,-23.9,break_even
2021-04-07,2,2021-04-07 12:30:00-04:00,2021-04-07 13:00:00-04:00,LONG,5,13567.0,13566.5,-23.9,break_even
2021-04-07,3,2021-04-07 14:00:00-04:00,2021-04-07 14:15:00-04:00,SHORT,5,13598.0,13598.5,-23.9,break_even
2021-04-07,4,2021-04-07 15:30:00-04:00,2021-04-07 15:45:00-04:00,LONG,5,13588.0,13602.5,126.1,stop_loss
2021-04-07,5,2021-04-07 16:30:00-04:00,2021-04-08 09:30:00-04:00,SHORT,5,13619.75,13620.25,-23.9,break_even
2021-04-08,1,2021-04-08 10:45:00-04:00,2021-04-08 12:00:00-04:00,SHORT,5,13737.25,13730.5,48.6,max_hold
2021-04-08,2,2021-04-08 12:15:00-04:00,2021-04-08 12:30:00-04:00,SHORT,5,13729.5,13730.0,-23.9,break_even
2021-04-08,3,2021-04-08 13:45:00-04:00,2021-04-08 14:15:00-04:00,LONG,5,13719.5,13734.0,126.1,stop_loss
2021-04-08,4,2021-04-08 14:30:00-04:00,2021-04-08 15:45:00-04:00,SHORT,5,13745.25,13745.75,-23.9,break_even
2021-04-08,5,2021-04-08 16:00:00-04:00,2021-04-08 16:30:00-04:00,SHORT,5,13749.5,13750.0,-23.9,break_even
2021-04-09,1,2021-04-09 09:45:00-04:00,2021-04-09 10:15:00-04:00,LONG,5,13702.5,13717.0,126.1,stop_loss
2021-04-09,2,2021-04-09 10:30:00-04:00,2021-04-09 10:45:00-04:00,LONG,5,13719.0,13718.5,-23.9,break_even
2021-04-09,3,2021-04-09 12:00:00-04:00,2021-04-09 12:15:00-04:00,SHORT,5,13765.5,13766.0,-23.9,break_even
2021-04-09,4,2021-04-09 13:30:00-04:00,2021-04-09 13:45:00-04:00,SHORT,5,13773.0,13773.5,-23.9,break_even
2021-04-09,5,2021-04-09 15:15:00-04:00,2021-04-09 15:45:00-04:00,LONG,5,13760.75,13810.25,476.1,stop_loss
2021-04-09,6,2021-04-09 16:00:00-04:00,2021-04-12 10:15:00-04:00,SHORT,5,13828.5,13779.0,476.1,max_hold
2021-04-12,1,2021-04-12 10:45:00-04:00,2021-04-12 11:30:00-04:00,LONG,5,13745.25,13759.75,126.1,stop_loss
2021-04-12,2,2021-04-12 12:30:00-04:00,2021-04-12 12:45:00-04:00,SHORT,5,13794.75,13795.25,-23.9,break_even
2021-04-12,3,2021-04-12 14:00:00-04:00,2021-04-12 14:30:00-04:00,LONG,5,13783.25,13782.75,-23.9,break_even
2021-04-12,4,2021-04-12 15:45:00-04:00,2021-04-12 16:00:00-04:00,SHORT,5,13811.75,13812.25,-23.9,break_even
2021-04-13,1,2021-04-13 09:45:00-04:00,2021-04-13 10:00:00-04:00,SHORT,5,13922.5,13923.0,-23.9,break_even
2021-04-13,2,2021-04-13 12:45:00-04:00,2021-04-13 13:00:00-04:00,SHORT,5,13917.25,13917.75,-23.9,break_even
2021-04-13,3,2021-04-13 14:15:00-04:00,2021-04-13 14:30:00-04:00,SHORT,5,13939.0,13939.5,-23.9,break_even
2021-04-13,4,2021-04-13 15:45:00-04:00,2021-04-13 16:00:00-04:00,SHORT,5,13976.0,13976.5,-23.9,break_even
2021-04-14,1,2021-04-14 10:15:00-04:00,2021-04-14 10:30:00-04:00,LONG,5,13954.75,13954.25,-23.9,break_even
2021-04-14,2,2021-04-14 11:45:00-04:00,2021-04-14 12:00:00-04:00,LONG,5,13897.5,13897.0,-23.9,break_even
2021-04-14,3,2021-04-14 13:30:00-04:00,2021-04-14 13:45:00-04:00,LONG,5,13889.5,13889.0,-23.9,break_even
2021-04-14,4,2021-04-14 15:00:00-04:00,2021-04-14 15:15:00-04:00,LONG,5,13806.5,13806.0,-23.9,break_even
2021-04-15,1,2021-04-15 09:45:00-04:00,2021-04-15 10:00:00-04:00,SHORT,5,13961.0,13961.5,-23.9,break_even
2021-04-15,2,2021-04-15 11:15:00-04:00,2021-04-15 12:30:00-04:00,SHORT,5,13996.0,13996.5,-23.9,break_even
2021-04-15,3,2021-04-15 12:45:00-04:00,2021-04-15 13:00:00-04:00,SHORT,5,14006.0,14006.5,-23.9,break_even
2021-04-15,4,2021-04-15 14:30:00-04:00,2021-04-15 15:30:00-04:00,SHORT,5,14013.5,14014.0,-23.9,break_even
2021-04-15,5,2021-04-15 16:00:00-04:00,2021-04-16 09:30:00-04:00,SHORT,5,14015.5,14016.0,-23.9,break_even
2021-04-16,1,2021-04-16 12:00:00-04:00,2021-04-16 12:15:00-04:00,SHORT,5,14006.0,14006.5,-23.9,break_even
2021-04-16,2,2021-04-16 13:30:00-04:00,2021-04-16 13:45:00-04:00,LONG,5,14010.5,14010.0,-23.9,break_even
2021-04-16,3,2021-04-16 15:00:00-04:00,2021-04-16 15:15:00-04:00,SHORT,5,14029.75,14030.25,-23.9,break_even
2021-04-19,1,2021-04-19 09:45:00-04:00,2021-04-19 10:00:00-04:00,LONG,5,14005.5,14005.0,-23.9,break_even
2021-04-19,2,2021-04-19 11:30:00-04:00,2021-04-19 11:45:00-04:00,LONG,5,13924.0,13923.5,-23.9,break_even
2021-04-19,3,2021-04-19 13:00:00-04:00,2021-04-19 13:15:00-04:00,LONG,5,13850.0,13864.5,126.1,stop_loss
2021-04-19,4,2021-04-19 14:30:00-04:00,2021-04-19 15:00:00-04:00,SHORT,5,13888.5,13889.0,-23.9,break_even
2021-04-19,5,2021-04-19 16:00:00-04:00,2021-04-20 09:30:00-04:00,SHORT,5,13903.5,13904.0,-23.9,break_even
2021-04-20,1,2021-04-20 10:45:00-04:00,2021-04-20 11:00:00-04:00,LONG,5,13825.25,13824.75,-23.9,break_even
2021-04-20,2,2021-04-20 12:45:00-04:00,2021-04-20 13:00:00-04:00,LONG,5,13767.75,13767.25,-23.9,break_even
2021-04-20,3,2021-04-20 14:15:00-04:00,2021-04-20 15:30:00-04:00,SHORT,5,13792.25,13792.75,-23.9,break_even
2021-04-20,4,2021-04-20 15:45:00-04:00,2021-04-21 09:30:00-04:00,SHORT,5,13812.25,13712.75,976.1,take_profit
2021-04-21,1,2021-04-21 09:45:00-04:00,2021-04-21 10:00:00-04:00,LONG,5,13728.5,13778.0,476.1,stop_loss
2021-04-21,2,2021-04-21 10:30:00-04:00,2021-04-21 11:00:00-04:00,SHORT,5,13815.25,13815.75,-23.9,break_even
2021-04-21,3,2021-04-21 12:00:00-04:00,2021-04-21 13:15:00-04:00,SHORT,5,13872.0,13856.5,136.1,max_hold
2021-04-21,4,2021-04-21 13:30:00-04:00,2021-04-21 13:45:00-04:00,SHORT,5,13855.5,13856.0,-23.9,break_even
2021-04-21,5,2021-04-21 15:15:00-04:00,2021-04-21 15:30:00-04:00,SHORT,5,13862.0,13862.5,-23.9,break_even
2021-04-22,1,2021-04-22 09:45:00-04:00,2021-04-22 10:00:00-04:00,LONG,5,13874.25,13873.75,-23.9,break_even
2021-04-22,2,2021-04-22 12:15:00-04:00,2021-04-22 13:00:00-04:00,LONG,5,13899.75,13914.25,126.1,stop_loss
2021-04-22,3,2021-04-22 13:15:00-04:00,2021-04-22 13:30:00-04:00,LONG,5,13855.5,13855.0,-23.9,break_even
2021-04-22,4,2021-04-22 15:00:00-04:00,2021-04-22 15:15:00-04:00,LONG,5,13762.0,13761.5,-23.9,break_even
2021-04-23,1,2021-04-23 09:45:00-04:00,2021-04-23 10:00:00-04:00,SHORT,5,13803.0,13803.5,-23.9,break_even
2021-04-23,2,2021-04-23 11:15:00-04:00,2021-04-23 11:30:00-04:00,SHORT,5,13876.0,13876.5,-23.9,break_even
2021-04-23,3,2021-04-23 12:45:00-04:00,2021-04-23 13:00:00-04:00,SHORT,5,13936.75,13937.25,-23.9,break_even
2021-04-23,4,2021-04-23 14:15:00-04:00,2021-04-23 14:30:00-04:00,SHORT,5,13951.0,13951.5,-23.9,break_even
2021-04-23,5,2021-04-23 16:00:00-04:00,2021-04-23 16:30:00-04:00,LONG,5,13924.75,13924.25,-23.9,break_even
2021-04-26,1,2021-04-26 10:15:00-04:00,2021-04-26 10:30:00-04:00,SHORT,5,13956.25,13956.75,-23.9,break_even
2021-04-26,2,2021-04-26 11:45:00-04:00,2021-04-26 12:30:00-04:00,SHORT,5,13980.25,13980.75,-23.9,break_even
2021-04-26,3,2021-04-26 13:15:00-04:00,2021-04-26 13:30:00-04:00,SHORT,5,13985.0,13985.5,-23.9,break_even
2021-04-26,4,2021-04-26 14:45:00-04:00,2021-04-26 15:00:00-04:00,SHORT,5,14011.5,14012.0,-23.9,break_even
2021-04-27,1,2021-04-27 09:45:00-04:00,2021-04-27 10:00:00-04:00,LONG,5,13988.75,13988.25,-23.9,break_even
2021-04-27,2,2021-04-27 12:30:00-04:00,2021-04-27 12:45:00-04:00,SHORT,5,13969.75,13970.25,-23.9,break_even
2021-04-27,3,2021-04-27 14:00:00-04:00,2021-04-27 14:15:00-04:00,LONG,5,13958.5,13958.0,-23.9,break_even
2021-04-27,4,2021-04-27 15:45:00-04:00,2021-04-27 16:00:00-04:00,SHORT,5,13970.75,13971.25,-23.9,break_even
2021-04-28,1,2021-04-28 09:45:00-04:00,2021-04-28 10:30:00-04:00,LONG,5,13914.75,13944.25,276.1,stop_loss
2021-04-28,2,2021-04-28 10:45:00-04:00,2021-04-28 11:00:00-04:00,LONG,5,13924.5,13924.0,-23.9,break_even
2021-04-28,3,2021-04-28 12:15:00-04:00,2021-04-28 13:30:00-04:00,LONG,5,13898.75,13911.5,108.6,max_hold
2021-04-28,4,2021-04-28 14:00:00-04:00,2021-04-28 14:30:00-04:00,LONG,5,13907.75,13937.25,276.1,stop_loss
2021-04-28,5,2021-04-28 14:45:00-04:00,2021-04-28 16:00:00-04:00,SHORT,5,13971.75,13932.0,378.6,max_hold
2021-04-29,1,2021-04-29 09:45:00-04:00,2021-04-29 10:15:00-04:00,SHORT,5,14022.0,13922.5,976.1,take_profit
